"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","REGIONTYPE","Geography Level","ASGS_2016","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","70103","Litchfield","A","Annual","2019","2019",1509,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","70104","Palmerston","A","Annual","2019","2019",2824,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","70201","Alice Springs","A","Annual","2019","2019",2735,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","70202","Barkly","A","Annual","2019","2019",456,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","70203","Daly - Tiwi - West Arnhem","A","Annual","2019","2019",1495,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","70204","East Arnhem","A","Annual","2019","2019",1302,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","70205","Katherine","A","Annual","2019","2019",1576,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","79797","Migratory - Offshore - Shipping (NT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","80101","Belconnen","A","Annual","2019","2019",5740,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","80103","Canberra East","A","Annual","2019","2019",31,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","80104","Gungahlin","A","Annual","2019","2019",5423,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","80105","North Canberra","A","Annual","2019","2019",2391,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","80106","South Canberra","A","Annual","2019","2019",1572,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","80107","Tuggeranong","A","Annual","2019","2019",5402,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","80108","Weston Creek","A","Annual","2019","2019",1588,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","80109","Woden Valley","A","Annual","2019","2019",2270,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","80110","Molonglo","A","Annual","2019","2019",409,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","80111","Urriarra - Namadgi","A","Annual","2019","2019",49,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","89797","Migratory - Offshore - Shipping (ACT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","90101","Christmas Island","A","Annual","2019","2019",112,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","90102","Cocos (Keeling) Islands","A","Annual","2019","2019",32,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","90103","Jervis Bay","A","Annual","2019","2019",25,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","90104","Norfolk Island","A","Annual","2019","2019",113,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","99797","Migratory - Offshore - Shipping (OT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","19999","Special Purpose Codes SA3 (NSW)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","29999","Special Purpose Codes SA3 (Vic.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","39999","Special Purpose Codes SA3 (Qld)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","49999","Special Purpose Codes SA3 (SA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","59999","Special Purpose Codes SA3 (WA)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","69999","Special Purpose Codes SA3 (Tas.)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","79999","Special Purpose Codes SA3 (NT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","89999","Special Purpose Codes SA3 (ACT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A10","10 - 14","SA3","Statistical Area Level 3","99999","Special Purpose Codes SA3 (OT)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","10201","Gosford","A","Annual","2019","2019",10584,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","10202","Wyong","A","Annual","2019","2019",10188,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","11501","Baulkham Hills","A","Annual","2019","2019",10742,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","11502","Dural - Wisemans Ferry","A","Annual","2019","2019",2219,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","11503","Hawkesbury","A","Annual","2019","2019",1875,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","11504","Rouse Hill - McGraths Hill","A","Annual","2019","2019",3124,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","11601","Blacktown","A","Annual","2019","2019",8573,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","11602","Blacktown - North","A","Annual","2019","2019",7204,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","11603","Mount Druitt","A","Annual","2019","2019",8520,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","11701","Botany","A","Annual","2019","2019",2934,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","11702","Marrickville - Sydenham - Petersham","A","Annual","2019","2019",2105,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","11703","Sydney Inner City","A","Annual","2019","2019",8840,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","11801","Eastern Suburbs - North","A","Annual","2019","2019",5994,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","11802","Eastern Suburbs - South","A","Annual","2019","2019",8872,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","11901","Bankstown","A","Annual","2019","2019",11960,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","11902","Canterbury","A","Annual","2019","2019",8251,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","11903","Hurstville","A","Annual","2019","2019",8014,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","11904","Kogarah - Rockdale","A","Annual","2019","2019",7293,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12001","Canada Bay","A","Annual","2019","2019",4140,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12002","Leichhardt","A","Annual","2019","2019",2328,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12003","Strathfield - Burwood - Ashfield","A","Annual","2019","2019",8222,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12101","Chatswood - Lane Cove","A","Annual","2019","2019",6533,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12102","Hornsby","A","Annual","2019","2019",5189,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12103","Ku-ring-gai","A","Annual","2019","2019",10107,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12104","North Sydney - Mosman","A","Annual","2019","2019",3975,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12201","Manly","A","Annual","2019","2019",2360,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12202","Pittwater","A","Annual","2019","2019",4139,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12203","Warringah","A","Annual","2019","2019",10018,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12301","Camden","A","Annual","2019","2019",5216,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12302","Campbelltown (NSW)","A","Annual","2019","2019",11160,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12303","Wollondilly","A","Annual","2019","2019",3099,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12401","Blue Mountains","A","Annual","2019","2019",4973,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12402","Blue Mountains - South","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12403","Penrith","A","Annual","2019","2019",9707,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12404","Richmond - Windsor","A","Annual","2019","2019",2354,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12405","St Marys","A","Annual","2019","2019",3413,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12501","Auburn","A","Annual","2019","2019",4832,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12502","Carlingford","A","Annual","2019","2019",4442,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12503","Merrylands - Guildford","A","Annual","2019","2019",10027,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12504","Parramatta","A","Annual","2019","2019",6753,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12601","Pennant Hills - Epping","A","Annual","2019","2019",3506,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12602","Ryde - Hunters Hill","A","Annual","2019","2019",8205,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12701","Bringelly - Green Valley","A","Annual","2019","2019",8923,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12702","Fairfield","A","Annual","2019","2019",13934,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12703","Liverpool","A","Annual","2019","2019",8581,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12801","Cronulla - Miranda - Caringbah","A","Annual","2019","2019",6592,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","12802","Sutherland - Menai - Heathcote","A","Annual","2019","2019",7255,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","10102","Queanbeyan","A","Annual","2019","2019",3592,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","10103","Snowy Mountains","A","Annual","2019","2019",1099,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","10104","South Coast","A","Annual","2019","2019",3920,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","10105","Goulburn - Mulwaree","A","Annual","2019","2019",2083,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","10106","Young - Yass","A","Annual","2019","2019",2365,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","10301","Bathurst","A","Annual","2019","2019",3472,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","10302","Lachlan Valley","A","Annual","2019","2019",3462,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","10303","Lithgow - Mudgee","A","Annual","2019","2019",2720,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","10304","Orange","A","Annual","2019","2019",3879,,
"ERP","Estimated Resident Population","3","Persons","A15","15 - 19","SA3","Statistical Area Level 3","10401","Clarence Valley","A","Annual","2019","2019",2940,,
