DATE_AS_AT,AGG_LEVEL,STATE,ABS_CODE,ABS_NAME,AGE_LOWER,AGE_UPPER,AIR_FIRST_DOSE_PCT,AIR_SECOND_DOSE_PCT,AIR_FIRST_DOSE_APPROX_COUNT,AIR_SECOND_DOSE_APPROX_COUNT,ABS_ERP_2019_POPULATION,MASKED,SA4_CODE_2016,SA3_CODE_2016,VALIDATED,URL
2021-09-05,ASGS_2020_LGA,SA,40150,Adelaide Plains (DC),15,999,42.4,26.3,3159,1959,7450,N,405;402,40501;40201,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,40220,Alexandrina (DC),15,999,61.5,42.9,14318,9988,23281,N,407,40701,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,40250,Anangu Pitjantjatjara (AC),15,999,,,,,1947,Y,406,40602,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,40310,Barossa (DC),15,999,62.6,44.8,12765,9136,20392,N,405;402,40501;40201,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,40430,Barunga West (DC),15,999,65.2,45.8,1439,1011,2207,N,405,40502;40504,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,40520,Berri and Barmera (DC),15,999,52.8,35.9,4688,3188,8879,N,407,40703,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,40700,Burnside (C),15,999,71.1,51.5,26982,19544,37949,N,401,40103,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,40910,Campbelltown (C) (SA),15,999,55.5,37.3,24147,16229,43509,N,401,40104,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,41010,Ceduna (DC),15,999,,,,,2730,Y,406,40601,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,41060,Charles Sturt (C),15,999,50.8,32.2,50963,32303,100321,N,404,40403;40401;40402,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,41140,Clare and Gilbert Valleys (DC),15,999,63,40.1,4898,3118,7775,N,405,40502,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,41190,Cleve (DC),15,999,,,,,1443,Y,406,40601,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,41330,Coober Pedy (DC),15,999,,,,,1512,Y,406,40602,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,41560,Copper Coast (DC),15,999,58.3,40,7397,5075,12687,N,405,40504;40502,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,41750,Elliston (DC),15,999,,,,,805,Y,406,40601,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,41830,Flinders Ranges (DC),15,999,66.4,44.8,942,635,1418,N,406,40602,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,41960,Franklin Harbour (DC),15,999,,,,,1076,Y,406,40601,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,42030,Gawler (T),15,999,58.7,40,11725,7990,19974,N,402,40201,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,42110,Goyder (DC),15,999,49.5,30.1,1744,1061,3524,N,405,40502,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,42250,Grant (DC),15,999,15.8,6.7,1117,474,7072,N,407,40702,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,42600,Holdfast Bay (C),15,999,68.6,48.2,22154,15566,32295,N,403;404,40301;40403;40302,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,42750,Kangaroo Island (DC),15,999,,,,,4161,Y,407,40701,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,43080,Karoonda East Murray (DC),15,999,45.5,32.2,416,295,915,N,407,40703,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,43220,Kimba (DC),15,999,,,,,813,Y,406,40601,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,43360,Kingston (DC) (SA),15,999,64.1,47.7,1270,945,1982,N,407,40702,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,43650,Light (RegC),15,999,46.8,32,5720,3911,12222,N,405;402,40501;40201,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,43710,Lower Eyre Peninsula (DC),15,999,,,,,4679,Y,406,40601,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,43790,Loxton Waikerie (DC),15,999,52.1,33.8,5044,3273,9682,N,407,40703,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,44000,Maralinga Tjarutja (AC),15,999,,,,,61,Y,406,40601,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,44060,Marion (C),15,999,59,40.4,45868,31408,77742,N,403,40302;40304,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,44210,Mid Murray (DC),15,999,48.7,28.9,3837,2277,7878,N,407,40703,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,44340,Mitcham (C),15,999,67.5,47.8,37467,26532,55506,N,403,40303;40304,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,44550,Mount Barker (DC),15,999,59.3,39.6,17312,11561,29194,N,401,40102,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,44620,Mount Gambier (C),15,999,64,33.1,13953,7216,21802,N,407,40702,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,44830,Mount Remarkable (DC),15,999,57.4,31.8,1430,792,2491,N,405,40503,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,45040,Murray Bridge (RC),15,999,47.1,30.9,8762,5748,18602,N,407,40703,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,45090,Naracoorte and Lucindale (DC),15,999,60.9,39.9,4181,2740,6866,N,407,40702,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,45120,Northern Areas (DC),15,999,63.8,36.4,2411,1376,3779,N,405,40503,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,45290,Norwood Payneham St Peters (C),15,999,61,42.1,19267,13297,31585,N,401,40105,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,45340,Onkaparinga (C),15,999,56.5,40.5,79643,57089,140961,N,403;407,40304;40701,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,45400,Orroroo/Carrieton (DC),15,999,75.5,45.5,528,318,699,N,405,40503,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,45540,Peterborough (DC),15,999,44.7,21.4,657,315,1470,N,405,40503,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,45680,Playford (C),15,999,40.1,25.9,29042,18758,72425,N,402,40202,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,45890,Port Adelaide Enfield (C),15,999,49.8,31.4,52728,33246,105880,N,402;404,40203;40204;40205;40402,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,46090,Port Augusta (C),15,999,56.5,39.2,6331,4393,11206,N,406,40602,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,46300,Port Lincoln (C),15,999,,,,,11782,Y,406,40601,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,46450,Port Pirie City and Dists (M),15,999,54.8,36.4,7914,5257,14441,N,405,40503;40502,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,46510,Prospect (C),15,999,58.3,38.7,10300,6837,17667,N,401,40106,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,46670,Renmark Paringa (DC),15,999,46.1,28.2,3782,2314,8204,N,407,40703,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,46860,Robe (DC),15,999,64.4,46.4,813,586,1263,N,407,40702,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,46970,Roxby Downs (M),15,999,,,,,2941,Y,406,40602,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,47140,Salisbury (C),15,999,45.9,30.2,52676,34658,114763,N,402,40204;40202;40203,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,47290,Southern Mallee (DC),15,999,,,,,1720,Y,407,40703,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,47490,Streaky Bay (DC),15,999,,,,,1715,Y,406,40601,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,47630,Tatiara (DC),15,999,53.5,35,2973,1945,5557,N,407,40702,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,47700,Tea Tree Gully (C),15,999,55.8,37.8,46038,31187,82506,N,402,40205;40204;40203,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,47800,The Coorong (DC),15,999,54.7,36.9,2438,1645,4457,N,407,40703,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,47910,Tumby Bay (DC),15,999,,,,,2241,Y,406,40601,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,47980,Unley (C),15,999,66.5,47.2,21896,15541,32926,N,401,40107,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,48050,Victor Harbor (C),15,999,71.2,50.1,9537,6711,13395,N,407,40701,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,48130,Wakefield (DC),15,999,55.6,31.7,3079,1755,5537,N,405,40502,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,48260,Walkerville (M),15,999,67.9,48.6,4602,3294,6778,N,401,40106,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,48340,Wattle Range (DC),15,999,57,33.6,5652,3332,9916,N,407,40702,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,48410,West Torrens (C),15,999,53.7,35.6,27838,18455,51839,N,404;403,40403;40301,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,48540,Whyalla (C),15,999,54.4,38,9517,6648,17494,N,406,40601,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
2021-09-05,ASGS_2020_LGA,SA,48640,Wudinna (DC),15,999,,,,,1026,Y,406,40601,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-6-september-2021-covid-19-vaccination-local-government-area-lga.pdf
