id,orgId,orgName,contactPhone,contactWebsite,characteristic,appointments,offerings,billingOptions,booking,addressLine1,addressLine2,addressLine3,postcode,suburb,state,lat,lon,updatedTime,dateAsAt
33de25e7-8ebf-45b8-2424-899765072ff9,407816d4-7fc0-47a9-eeed-b48069b4f151,Riverside Medical Centre,02 6299 6633,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Health Engine,,Shop 9,121 - 131 Monaro St,2620,QUEANBEYAN,NSW,-35.352444,149.235153,2021-07-09T01:28:31Z,2021-07-27
33e40188-0934-4401-073f-e47bd6584884,b9923728-627f-488b-8769-70c43e5c89e1,Ulverstone Vaccination Centre,1800671738,,State-based Regional/Community Clinic,Yes,COVID-19 Vaccine - Pfizer,No Fee,Tasmania Department of Health,Ulverstone Rowing Club,,Kings Pde,7315,ULVERSTONE,TAS,-41.158252,146.163728,2021-07-16T06:33:18Z,2021-07-27
33ead93f-2614-4fbf-01ba-4006586a4fbf,fc8fe910-ad95-41b0-0908-1c1d14320382,Ringwood Medical Health Centre,0398791688,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Health Engine,,,173 Wantirna Rd,3134,RINGWOOD,VIC,-37.832069,145.227661,2021-07-15T06:48:21Z,2021-07-27
33ecce72-5627-41cb-c5b0-98537cde4cba,ff08fa6f-da30-498a-e439-43798a33da6e,Rawson Medical Centre,0298681823,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,Unit 23,74 - 76 Rawson St,2121,EPPING,NSW,-33.771711,151.080617,2021-06-28T23:15:32Z,2021-07-27
33f49d4e-ecec-4c44-04fb-a082169984db,ec4a1a59-4577-4c99-60ce-6c4748805ab5,Fairfield Family Clinic,0738441100,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,Fairfield Gardens Shopping Centre,Shop 33,180 Fairfield Rd,4103,FAIRFIELD,QLD,-27.509064,153.025853,2021-07-07T02:11:21Z,2021-07-27
33fe6355-c786-4ea6-6f03-a9ffd1d3975b,6c555d6b-816d-4d30-afac-76430829a01e,Henty Medical Centre,0269293760,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,,,8 Ivor St,2658,HENTY,NSW,-35.518124,147.03451,2021-07-07T02:12:11Z,2021-07-27
33ff5c73-552e-443e-1d9a-00a5e588a6a6,a5e9dc36-45b1-4ec6-a0b8-ad887dfc95f9,MyClinic South Yarra,0398241689,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Healthsite,,Shop 6,300 Toorak Rd,3141,SOUTH YARRA,VIC,-37.839959,144.997193,2021-06-28T23:15:32Z,2021-07-27
340efa3b-179a-4a8d-680a-bb562aaa6adc,52748756-7d3b-4b20-4c88-c9962c60147e,Burpengary Station Medical Centre,0738889676,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,AutoMed,,,3 - 7 Burpengary Rd,4505,BURPENGARY,QLD,-27.162392,152.959014,2021-06-28T23:15:32Z,2021-07-27
341d9de3-6ca9-4c38-b72e-20b8563696e8,4c98eabc-9cef-4e98-34e0-8fd4c1b1f177,Springfield Medical and Dental Centre,0738181211,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,40 Topaz Rd,4300,SPRINGFIELD,QLD,-27.653143,152.917259,2021-06-28T23:15:32Z,2021-07-27
342b485c-9097-45e5-3a0a-58a1decf34ce,9ba8c222-a61a-4f4d-50e2-88eb71c3547c,Ochre Medical Centre Smithton,03 6452 2555,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,14 King St,7330,SMITHTON,TAS,-40.83934409,145.12445704,2021-06-28T23:15:32Z,2021-07-27
342f36a7-71ac-446e-6534-db1491954a5e,047f05fd-2956-475b-3adc-6cce2595159a,WA Country Health Service - Jurien Bay,132684,https://rollup.wa.gov.au/,State-based Regional/Community Clinic,Yes,COVID-19 Vaccine - AstraZeneca,No Fee,Western Australia Department of Health,,,Mobile Clinic,6516,JURIEN BAY,WA,-30.309,115.1113,2021-06-15T06:04:24Z,2021-07-27
34312ae2-7c56-47a4-683e-88b5bceeade4,3491e80b-dda7-46ae-062b-681e625a552a,Forster Tuncurry Medical Centre,02 6555 0444,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,HotDoc,,,14 South St,2428,FORSTER,NSW,-32.18931533,152.51401804,2021-06-28T23:15:32Z,2021-07-27
3442bec9-da00-4593-b21a-c58b9456ab4a,b72bb3de-c7be-4e90-c9ac-86e1c333cfab,Indigenous - Walgett Respiratory Clinic,02 6820 3777,,GP Respiratory Clinic,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - Pfizer, COVID-19 Vaccine - AstraZeneca",No Fee,HotDoc,,,37 Pitt St,2832,WALGETT,NSW,-30.022595,148.11896,2021-06-09T00:30:25Z,2021-07-27
3443b7ea-56f3-4b3f-ff3b-465b2b7d6d5a,070c9b80-cedd-4263-b3c8-a7201ce87858,Dubbo Family Doctors,02 6884 0474,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,50 - 52 Boundary Rd,2830,DUBBO,NSW,-32.267872,148.610733,2021-06-28T23:15:32Z,2021-07-27
3468dacd-c559-4b8c-0278-c05ae81c12e7,193bdf42-e19a-4b43-3ab9-44f88da8f893,Waratah Medical Services Morisset,024973 9700,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,Level 3,89 Dora St,2264,MORISSET,NSW,-33.108582,151.486822,2021-06-28T23:15:32Z,2021-07-27
3476854a-d792-454d-25de-236df3286392,7e981f7f-2ea0-4034-4eca-2809209d106a,Warringah Medical & Dental Centre,0299386666,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,,,10 Dale St,2100,BROOKVALE,NSW,-33.764991,151.268046,2021-07-19T05:39:59Z,2021-07-27
347c66d4-b09c-4821-f29b-7eaa54ba8e6e,2eceae3f-a808-4ad2-fd21-f336f417c5e9,Medical HQ Ardrossan,0888373837,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,,,10 Second St,5571,ARDROSSAN,SA,-34.424254,137.917143,2021-07-08T07:59:04Z,2021-07-27
347f522b-5994-49e8-fb61-819b91d8bd4e,db8c2ca0-f5d4-4c95-d247-9706528fa27c,Country Doctors Practice,0754653840,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,188 Patrick St,4341,LAIDLEY,QLD,-27.627323,152.39496,2021-06-28T23:15:32Z,2021-07-27
34881a2d-48f1-4228-cf31-351a471dae34,ebe5817b-d6dd-44d9-193c-5bd29f94d61a,MY GP  and SKIN CLINIC,0280213235,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,67 Bondi Rd,2026,BONDI,NSW,-33.893683,151.260487,2021-06-28T23:15:32Z,2021-07-27
3498c1b6-31a4-4f2e-2109-442b5a134215,30a39d26-dabc-4c6f-3d1e-cb4119d21186,Eastbrooke Ambrose Family Medical,0749449500,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,22 Wellington St,4740,MACKAY,QLD,-21.141397,149.180368,2021-06-28T23:15:32Z,2021-07-27
3499b8da-aa89-4fe9-67d9-f0cf72bd74fa,d9e90a28-faed-4658-3614-47b5024a182c,Spencer Street Family Practice,0897917220,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,"HotDoc, Health Engine",,,130 Spencer St,6230,SOUTH BUNBURY,WA,-33.33956,115.63997,2021-07-19T00:15:50Z,2021-07-27
34a18e98-b3a6-44ca-f88c-a259f8c39cd0,8c97aa46-a1f0-49d1-c09c-393e4bc4a398,Interhealth Medical Clinic,03 9558 2155,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,HotDoc,,Ground Floor,110 Centre Dandenong Rd,3172,DINGLEY VILLAGE,VIC,-37.984778,145.133995,2021-06-28T23:15:32Z,2021-07-27
34bfd5da-a896-45cd-17ad-c174431028d2,25accdb5-d1ee-41d0-ae12-1ad2e8dd8d43,South Morang medical center,0394364222,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,31 Gorge Rd,3752,SOUTH MORANG,VIC,-37.651695,145.089723,2021-06-28T23:15:32Z,2021-07-27
34de1733-3ff2-4246-4c2d-e1359f1ca284,87a681b7-6a44-4013-85ac-ec7e862359ff,Ochre Health Medical Centre Kingston,0262395520,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,Kingston Shops,,62 Jardine St,2604,KINGSTON,ACT,-35.316001,149.141372,2021-07-08T05:44:25Z,2021-07-27
34f1a442-f427-470b-233e-f42f1491c985,87ba07db-e22f-423f-2367-00740676e4d0,Fairholme Surgery,0265711077,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,16 Broughton St,2330,SINGLETON,NSW,-32.561371,151.179011,2021-06-28T23:15:32Z,2021-07-27
350cff2d-3f20-4748-3999-0f5923c027a6,7312ace9-c661-487b-3cb6-3d394516f0e8,GP @ Newcomb Medical Centre,0352481355,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,Shop 4,152 Bellarine Hwy,3219,NEWCOMB,VIC,-38.174234,144.402895,2021-06-28T23:15:32Z,2021-07-27
350fe6a3-5574-4cb3-3fab-699a7974edb1,d3367104-2c02-4521-d453-37d9bda17007,Sunrise Health Service Aboriginal Corporation - Ngukurr,0889754688,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,Ngukurr,0852,NGUKURR,NT,-14.7317,134.732101,2021-06-28T23:15:32Z,2021-07-27
3510e4aa-41b1-46d6-d7e4-be997c690f4c,43e75f3b-88ef-4e73-dc3c-7d08314681d2,Rankin Street Medical,0740611286,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,,,55 - 59 Rankin St,4860,INNISFAIL,QLD,-17.522583,146.030541,2021-07-06T09:29:31Z,2021-07-27
3516c23c-05f7-43cd-3cd9-6fd5e1ef5cc2,62cddc31-5e43-4364-937c-8d637964481c,Bordertown Medical Centre,08 8752 1155,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,Medical Ctr,,10 Woolshed St,5268,BORDERTOWN,SA,-36.312342,140.773638,2021-06-28T23:15:32Z,2021-07-27
3520864a-cccf-4f52-3f1a-ce519f1e91dd,52890c7a-f626-4d4d-ea42-dd8dadb29f4f,Colchester Medical Centre,03 9720 5515,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,ManageMyHealth,,,310 Colchester Rd,3153,BAYSWATER NORTH,VIC,-37.83110781,145.30203168,2021-06-28T23:15:32Z,2021-07-27
3533154a-cbd5-42c4-9705-36a308c8ebc9,f86aee41-61a6-4389-a6c1-479ba07c5adb,Dickson Medical and Travel Clinic,0262573853,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,AutoMed,,Unit 5,151 Cowper St,2602,DICKSON,ACT,-35.249376,149.140738,2021-07-09T07:09:48Z,2021-07-27
3543ae20-64bb-4c59-12e6-9d5255d3f234,845675cf-5109-4388-6162-ee073729fcf5,High Street Medical Centre,0352412091,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Healthsite,,SHOP 4,110 High St,3216,BELMONT,VIC,-38.172352,144.345334,2021-06-28T23:15:32Z,2021-07-27
3543b9e4-6ab7-421d-6802-f05c27894bbf,975cad49-73f0-4810-abdf-62f2a844668d,Unanderra Family Practice,0242711699,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,29 Central Rd,2526,UNANDERRA,NSW,-34.453415,150.844917,2021-06-28T23:15:32Z,2021-07-27
35506b43-ee48-4546-dcd1-fdca1ee18d20,c3246ebc-fcb2-4c6a-cfe3-10bdc6658988,Quirindi Medical Centre,0267462244,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,80 Church Ave,2343,QUIRINDI,NSW,-31.509303,150.67849,2021-06-28T23:15:32Z,2021-07-27
3565e5a3-6038-42af-256f-beb6cc7ebf67,00458409-657d-4707-39db-8255318ce022,Fitzgerald Medical Practice,0892288173,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,435 Fitzgerald St,6006,NORTH PERTH,WA,-31.93137,115.85889,2021-06-28T23:15:32Z,2021-07-27
35729511-9af8-482b-1864-76cdd0a1cddd,8640e9da-fba9-4852-3e1a-db09dc37d563,Tristar Medical Group - Coffs Harbour,0266518666,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,,Suite 2,30 Gordon St,2450,COFFS HARBOUR,NSW,-30.296963,153.117822,2021-07-09T08:22:35Z,2021-07-27
35738e2f-289f-4ec2-c6fb-cc72e455dc27,bfd568a4-bfed-49e9-2f27-114e510ac93f,Berri Medical Clinic,08 8582 2855,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,HotDoc,,,Cornwall St,5343,BERRI,SA,-34.277042,140.601486,2021-06-28T23:15:32Z,2021-07-27
35796dc0-ede6-4bb9-2bf1-7dae49dc299d,dfbce59b-9541-4dda-e667-22a999289089,Dr Phillip Loxley & Dr Richard Hurst,0295423200,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,,,3 ADELONG STREET,2232,SUTHERLAND,NSW,-34.031517870,151.056196040,2021-07-01T23:39:01Z,2021-07-27
357a64ed-31bc-43a3-57ae-7efc6a5c05fd,728308c3-66f0-4b61-b9af-03d79b8555aa,Oakhill Clinic Pty Ltd,03 9460 2288,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,43 Edwardes St,3073,RESERVOIR,VIC,-37.71639141,145.00410004,2021-06-28T23:15:32Z,2021-07-27
357a66dd-7a8e-4151-d988-d3545d9139e8,18506466-5985-4d70-d774-58ef0efb8464,Total Therapies Medical Centre,0295530084,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,3 O'keefes Lane,2217,KOGARAH,NSW,-33.965061,151.132746,2021-06-28T23:15:32Z,2021-07-27
357c60fa-0836-46e8-8620-2af971454833,52e5e431-1ec9-4e07-c980-8f3482ce7840,Gungahlin Family Healthcare,0261332300,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Sonic Healthcare,,,2 Franz Bormann Cl,2912,GUNGAHLIN,ACT,-35.182662,149.128943,2021-07-09T01:28:31Z,2021-07-27
35804577-0ac6-4677-246b-d939cbee30d8,22b99783-e057-45ff-6906-ce036ffe0a29,Brunswick Betta Health,0383885200,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,HotDoc,,,30 - 32 Sydney Rd,3056,BRUNSWICK,VIC,-37.776966,144.960829,2021-07-19T00:15:50Z,2021-07-27
3595c1c8-c687-408d-eee3-ef7e6cc0970a,04a80973-3db8-43ac-f1c3-96b34c9b907d,Fitzroy Medical Centre,0269472011,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,,,61 Fitzroy St,2720,TUMUT,NSW,-35.301874,148.225032,2021-07-07T02:11:32Z,2021-07-27
359ba253-9f91-4361-bca0-49bbcd52c2e5,b4de9833-b61f-4d4a-a01b-60e0201544fc,Magill Road Medical Centre,0883326388,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,,Unit 1,562 Magill Rd,5072,MAGILL,SA,-34.913329,138.675483,2021-07-09T08:20:58Z,2021-07-27
359e9393-a61e-49b3-af08-4c05f9b00315,97b88500-9b94-49c9-8b1d-13997d5f3f7e,Perth Medical Centre,0894814342,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,,,713 Hay Street Mall,6000,PERTH,WA,-31.953992,115.857402,2021-07-06T09:29:26Z,2021-07-27
35a087c7-d630-4ac0-73fe-a3511e240010,9a30965f-c82f-41a4-664e-3bf5f360166a,Tweed Heads COVID-19 Vaccination Clinic,1800438829,https://www.health.nsw.gov.au/Infectious/covid-19/vaccine,State-based Regional/Community Clinic,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",No Fee,Unknown,"Shop 23 (Next to Aldi), Tweed Mall Shopping Centre",,Wharf St,2485,TWEED HEADS,NSW,-28.171566,153.544523,2021-06-15T03:26:28Z,2021-07-27
35a75b95-957b-41f3-83d7-0083b0f5f4fb,a712d9db-7b9d-400d-d211-d866ca64731b,Tarneit west Medical Centre,0388665560,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,Shop 9&10,540 Tarneit Rd,3029,TARNEIT,VIC,-37.860219,144.666765,2021-06-28T23:15:32Z,2021-07-27
35ae372d-45ff-480c-7f05-06be1871630b,36a94408-acde-4e50-913a-2ef085274b30,Merriwa Medical Centre,0894068699,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Health Engine,,Unit 16,44 Baltimore Pde,6030,MERRIWA,WA,-31.66957,115.71585,2021-07-09T01:28:31Z,2021-07-27
35b9ee7e-f217-48f0-c563-672f08df6137,8310290d-7ec6-4e05-a46d-505ebcff4b96,Alice Street Medical Centre,07 4091 3122,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,15 Alice St,4883,ATHERTON,QLD,-17.26473801,145.47893763,2021-06-28T23:15:32Z,2021-07-27
35bed102-dfe4-42a1-fae7-6c6d657c6a77,c395cb96-9c41-4f50-4cdb-d65b1cd4ee4a,Minto Family Medical Centre,0287066888,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,10 Brookfield Rd,2566,MINTO,NSW,-34.029988,150.850006,2021-06-28T23:15:32Z,2021-07-27
35da27fa-0257-4524-40b3-33947c950cce,8e4e4b11-374d-4831-75fc-9e7d42bd1df8,Mermaid Central Medical Clinic,0755752444,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,Mermaid Central Professional & Medical C,,2431 Gold Coast Hwy,4218,MERMAID BEACH,QLD,-28.046358,153.435934,2021-06-28T23:15:32Z,2021-07-27
35dd1a35-1da7-4053-9be2-e0e0a4fe2b63,01774aa7-c0d5-495e-5716-0b082c6306af,North Bellingen Medical Centre ,0266551755,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,HotDoc,,,58 Wheatley St,2454,BELLINGEN,NSW,-30.445401,152.897706,2021-06-28T23:15:32Z,2021-07-27
35df1158-978b-400e-e1b2-8c84bca75c49,abbcb7a9-e006-4447-500c-887c14db0d56,Ashburton Family Practice ,0398851200,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,249 High St,3147,ASHBURTON,VIC,-37.863073,145.078971,2021-06-28T23:15:32Z,2021-07-27
35e00885-db61-48f7-0d70-8ed2dd2737a9,3e84dad1-b1b4-42cf-2454-69aa1637d277,Greenslopes Doctors Surgery ,0733977709,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,496 Logan Rd,4120,GREENSLOPES,QLD,-27.503965,153.047761,2021-06-28T23:15:32Z,2021-07-27
35e4ed02-dcf2-4786-abbb-3d1136cf1f4f,0e588e23-7342-49c7-c3da-a87802676361,Austral Family Medical Centre,0291349485,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,,282 Edmondson Ave,2179,AUSTRAL,NSW,-33.930329,150.812266,2021-06-28T23:15:32Z,2021-07-27
35e6de4c-ae6f-4508-8510-95056b030af9,dbb53016-0835-48e6-882f-c1eb79961d5e,Winchelsea Medical clinic,0352928028,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,HotDoc,,,36 Main St,3241,WINCHELSEA,VIC,-38.242787,143.987755,2021-07-19T00:15:50Z,2021-07-27
36003b30-0e2c-4b22-0332-5a30763e4680,585ce7ed-907a-44ce-9a95-b881449117ac,Northern Medical Centre ,0882502266,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,HotDoc,,UNIT 1,1568 Main North Rd,5106,SALISBURY SOUTH,SA,-34.783356,138.653603,2021-06-28T23:15:32Z,2021-07-27
36013937-fa69-4544-9b6b-b02f7a32681b,c70cd524-ec67-4d21-a27e-feb0b8362976,Sonic HealthPlus South Hedland,0891725911,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Sonic Healthcare,,,10 Hedditch St,6722,SOUTH HEDLAND,WA,-20.405205,118.597963,2021-06-28T23:15:32Z,2021-07-27
360520a4-45cb-4280-ba90-b4c6c71084ab,3eaee519-a18b-4728-5fc9-929717dde91a,Heathcote Primary Health,0354310888,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,Heathcote Health,,39 Hospital St,3523,HEATHCOTE,VIC,-36.925756,144.709468,2021-06-28T23:15:32Z,2021-07-27
36207b8f-91c4-42bd-d0eb-d0f0d63fe2cd,2a058a26-85bd-4d64-7918-cf5b557df532,Forward Medical GP Clinic,0882109429,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Health Engine,,,50 Hutt St,5000,ADELAIDE,SA,-34.926915,138.612452,2021-07-16T07:27:02Z,2021-07-27
3627533e-e3b3-454c-e378-d6d24f7a3f8d,838186e8-1e55-41eb-2165-16fc126eb058,Wellness Superclinic,0370195680,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,UNIT 4,387 - 389 Springvale Rd,3171,SPRINGVALE,VIC,-37.955083,145.152369,2021-06-28T23:15:32Z,2021-07-27
362e29fc-ecd0-492c-742b-885bd4816763,352f2607-c558-4463-acee-09845be83cc3,Doctors of Glenroy,03 9306 9244,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Commonwealth Booking Platform,,,7 Glenroy Rd,3046,GLENROY,VIC,-37.70757728,144.93695086,2021-06-28T23:15:32Z,2021-07-27
3631174c-a98a-41d1-e6b9-364d0da973a9,723cb630-b637-4cd4-782b-662646bc078b,North Richmond Family Medical Practice,0245713399,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Health Engine,,,12 Grose Vale Rd,2754,NORTH RICHMOND,NSW,-33.580424,150.718263,2021-07-09T01:28:31Z,2021-07-27
36469696-7a0f-42c4-18f8-f693ab87b93f,e57a3aea-b7ab-402e-f9ff-e8a7b0b47c14,Nambour General Hospital,134268,https://www.qld.gov.au/health/conditions/health-alerts/coronavirus-covid-19/protect-yourself-others/covid-19-vaccine/book#Queensland-Health-vaccination-locations-4,State-based Regional/Community Clinic,Yes,COVID-19 Vaccine - AstraZeneca,No Fee,Queensland Department of Health,,,Hospital Rd,4560,NAMBOUR,QLD,-26.620834,152.952029,2021-06-28T01:33:12Z,2021-07-27
365d0b04-c478-4273-9008-627d600e2fbb,01fd2ca6-d84f-4f71-72c9-e69d0224f742,Madison Park Family Medical Practice,0881825700,,General Practice,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,,Unit 10,45 Gloucester Ave,5109,SALISBURY EAST,SA,-34.774102,138.671901,2021-06-28T23:15:32Z,2021-07-27
3660fa54-8132-4917-0296-106f99373b01,3d0abccf-c92e-48e2-3f07-443eecf8c20a,Croydon Medical Centre,0883462626,,General Practice,Yes,COVID-19 Vaccine - Pfizer,Bulk Billing Only,Unknown,,,219 Torrens Rd,5008,CROYDON,SA,-34.888171,138.569155,2021-07-09T08:19:46Z,2021-07-27
3668cf12-8a4f-4ef8-9349-c2f91e3d64d7,f0b85cee-7031-4a5a-c98f-36c736734e76,Kersbrook Pharmacy,0884834721,,Pharmacy,Yes,"COVID-19 Vaccine - AstraZeneca - Age 40 to 59, COVID-19 Vaccine - AstraZeneca",Bulk Billing Only,Unknown,Kersbrook Po,,36 Scott St,5231,KERSBROOK,SA,-34.782619,138.852051,2021-07-12T07:14:41Z,2021-07-27
36760419-91ac-4f0e-8c03-f65519ba2717,996e3cd7-dd34-430b-8b20-a810de1ef5fe,Eastern Health - Box Hill,1800 675 398,,State-based Regional/Community Clinic,Unknown,"COVID-19 Vaccine - AstraZeneca, COVID-19 Vaccine - Pfizer",No Fee,Victoria Department of Health,,,8 Arnold St,3128,BOX HILL,VIC,-37.8139321,145.1165141,2021-06-18T00:49:17Z,2021-07-27
